Time,KHBR01_K_LN01_Q0_Y_PH_I,KHBR01_K_LN02_Q0_Y_PH_I,KHBR01_K_LN03_Q0_Y_PH_I,KHBR01_K_LN04_Q0_Y_PH_I,KHBR01_K_LN05_Q0_Y_PH_I,KHBR01_K_LN06_Q0_Y_PH_I,KHBR01_K_LN07_Q0_Y_PH_I,KHBR01_K_LN08_Q0_Y_PH_I,Time_ISO
2025-07-31 17:00:00,,,98.47,5.9,,,79.5,,2025-07-31 17:00:00
2025-07-31 18:00:00,161.61,127.55,,6.64,72.66,113.06,70.32,107.05,2025-07-31 18:00:00
2025-07-31 19:00:00,180.45,150.17,113.28,,,132.24,76.29,132.68,2025-07-31 19:00:00
2025-07-31 20:00:00,181.4,144.78,114.76,6.08,72.01,132.87,77.8,,2025-07-31 20:00:00
2025-07-31 21:00:00,181.18,141.22,108.09,6.39,,132.03,75.75,124.19,2025-07-31 21:00:00
2025-07-31 22:00:00,177.21,,103.16,,71.12,136.94,75.88,136.38,2025-07-31 22:00:00
2025-07-31 23:00:00,185.16,152.13,91.95,6.74,61.06,,75.33,144.32,2025-07-31 23:00:00
2025-08-01 00:00:00,185.63,156.3,,7.12,,138.11,69.22,144.98,2025-08-01 00:00:00
2025-08-01 01:00:00,187.21,155.46,82.64,7.19,50.63,,69.38,140.56,2025-08-01 01:00:00
2025-08-01 02:00:00,176.39,152.25,,7.1,,137.67,66.33,139.31,2025-08-01 02:00:00
2025-08-01 03:00:00,171.85,151.94,72.34,7.08,51.1,132.75,63.27,135.27,2025-08-01 03:00:00
2025-08-01 04:00:00,171.33,142.3,,,53.34,126.49,61.99,135.88,2025-08-01 04:00:00
2025-08-01 05:00:00,163.59,,68.1,6.94,,111.29,60.05,,2025-08-01 05:00:00
2025-08-01 06:00:00,152.16,136.07,,5.9,48.53,,,118.92,2025-08-01 06:00:00
2025-08-01 07:00:00,149.51,134.18,64.03,5.84,50.88,105.24,57.23,114.56,2025-08-01 07:00:00
2025-08-01 08:00:00,149.9,135.21,82.75,5.49,54.58,108.04,64.44,119.29,2025-08-01 08:00:00
2025-08-01 09:00:00,151.05,136.26,96.41,5.71,65.38,111.24,72.45,120.2,2025-08-01 09:00:00
2025-08-01 10:00:00,163.35,,98.44,5.9,67.25,110.41,71.02,116.01,2025-08-01 10:00:00
2025-08-01 11:00:00,157.54,129.72,87.88,5.99,68.84,103.06,69.01,118.88,2025-08-01 11:00:00
2025-08-01 12:00:00,,130.84,,,67.14,,,117.88,2025-08-01 12:00:00
2025-08-01 13:00:00,178.29,140.41,91.0,5.96,69.29,127.94,66.37,126.17,2025-08-01 13:00:00
2025-08-01 14:00:00,179.04,149.67,,,,132.34,69.45,133.13,2025-08-01 14:00:00
2025-08-01 15:00:00,180.29,143.77,90.82,6.3,72.62,133.57,73.67,139.47,2025-08-01 15:00:00
2025-08-01 16:00:00,149.39,122.8,95.94,,71.06,120.49,76.92,102.28,2025-08-01 16:00:00
2025-08-01 17:00:00,128.68,,96.8,4.76,,,65.99,,2025-08-01 17:00:00
2025-08-01 18:00:00,,111.82,94.5,6.17,70.87,100.13,,88.17,2025-08-01 18:00:00
2025-08-01 19:00:00,146.56,127.43,103.63,6.5,69.93,116.56,71.14,109.35,2025-08-01 19:00:00
2025-08-01 20:00:00,148.57,125.67,,6.58,69.17,,72.54,107.33,2025-08-01 20:00:00
2025-08-01 21:00:00,157.34,124.58,97.01,5.86,,115.96,69.76,104.61,2025-08-01 21:00:00
2025-08-01 22:00:00,169.75,128.68,94.95,7.06,67.75,124.87,,120.05,2025-08-01 22:00:00
2025-08-01 23:00:00,175.36,136.89,89.74,7.16,62.84,126.13,63.91,127.87,2025-08-01 23:00:00
2025-08-02 00:00:00,177.66,140.86,,7.82,51.89,130.74,59.59,133.31,2025-08-02 00:00:00
2025-08-02 01:00:00,,138.15,75.72,8.03,,131.3,61.98,135.02,2025-08-02 01:00:00
2025-08-02 02:00:00,167.64,138.74,,8.28,48.03,131.81,60.84,132.02,2025-08-02 02:00:00
2025-08-02 03:00:00,,138.32,69.29,8.5,50.06,130.68,,,2025-08-02 03:00:00
2025-08-02 04:00:00,159.82,138.01,63.8,8.2,49.59,121.51,59.27,129.07,2025-08-02 04:00:00
2025-08-02 05:00:00,139.78,,60.9,7.95,50.04,,57.73,113.1,2025-08-02 05:00:00
2025-08-02 06:00:00,,122.49,,7.13,51.3,103.79,55.02,,2025-08-02 06:00:00
2025-08-02 07:00:00,137.35,122.29,64.43,6.62,48.63,97.17,55.89,107.44,2025-08-02 07:00:00
2025-08-02 08:00:00,139.44,126.29,87.6,6.23,59.08,102.31,66.73,106.79,2025-08-02 08:00:00
2025-08-02 09:00:00,145.26,129.64,97.46,6.69,62.4,114.82,69.17,106.7,2025-08-02 09:00:00
2025-08-02 10:00:00,151.88,127.89,101.18,6.53,64.95,115.16,70.87,107.13,2025-08-02 10:00:00
2025-08-02 11:00:00,153.64,126.64,100.18,6.69,68.69,117.1,69.14,113.88,2025-08-02 11:00:00
2025-08-02 12:00:00,158.12,133.32,99.96,6.93,69.77,121.89,71.99,118.79,2025-08-02 12:00:00
2025-08-02 13:00:00,165.58,135.46,85.18,6.83,,125.13,,125.64,2025-08-02 13:00:00
2025-08-02 14:00:00,173.31,144.13,,7.19,67.72,134.61,65.38,133.76,2025-08-02 14:00:00
2025-08-02 15:00:00,174.53,144.69,84.57,7.37,65.86,133.53,66.73,140.51,2025-08-02 15:00:00
2025-08-02 16:00:00,142.59,120.08,92.93,,71.69,117.03,72.94,108.48,2025-08-02 16:00:00
2025-08-02 17:00:00,,,,5.16,68.19,,62.93,,2025-08-02 17:00:00
2025-08-02 18:00:00,127.49,107.58,88.79,4.54,69.36,100.67,,89.84,2025-08-02 18:00:00
2025-08-02 19:00:00,157.18,126.7,97.83,4.86,,120.24,66.68,110.15,2025-08-02 19:00:00
2025-08-02 20:00:00,156.55,128.27,,5.26,66.65,123.12,67.74,110.26,2025-08-02 20:00:00
2025-08-02 21:00:00,156.19,,96.51,5.41,64.68,,67.37,108.81,2025-08-02 21:00:00
2025-08-02 22:00:00,164.1,125.66,92.26,6.06,63.36,122.89,68.07,115.95,2025-08-02 22:00:00
2025-08-02 23:00:00,165.52,131.15,74.93,6.67,59.97,127.09,,125.92,2025-08-02 23:00:00
2025-08-03 00:00:00,168.04,134.55,70.29,7.79,50.3,132.31,64.28,127.04,2025-08-03 00:00:00
2025-08-03 01:00:00,167.22,135.37,65.79,7.76,,125.64,62.57,,2025-08-03 01:00:00
2025-08-03 02:00:00,,131.31,,,49.19,126.05,58.38,124.78,2025-08-03 02:00:00
2025-08-03 03:00:00,158.02,131.94,63.11,6.99,49.53,124.47,57.88,121.5,2025-08-03 03:00:00
2025-08-03 04:00:00,149.48,129.91,,,,115.65,57.44,121.18,2025-08-03 04:00:00
2025-08-03 05:00:00,135.42,,58.35,7.27,48.94,97.47,54.7,,2025-08-03 05:00:00
2025-08-03 06:00:00,,131.61,59.09,,46.53,,52.58,101.91,2025-08-03 06:00:00
2025-08-03 07:00:00,132.93,129.22,63.62,5.73,47.27,94.18,,101.17,2025-08-03 07:00:00
2025-08-03 08:00:00,131.94,131.26,84.47,4.97,53.54,93.8,57.31,101.18,2025-08-03 08:00:00
2025-08-03 09:00:00,134.89,138.24,97.78,5.27,60.16,105.71,65.79,102.51,2025-08-03 09:00:00
2025-08-03 10:00:00,139.0,139.84,105.22,5.61,66.8,107.68,65.16,103.13,2025-08-03 10:00:00
2025-08-03 11:00:00,142.96,,,5.58,67.77,116.03,64.05,107.66,2025-08-03 11:00:00
2025-08-03 12:00:00,152.45,150.28,105.47,5.9,72.76,,68.31,115.83,2025-08-03 12:00:00
2025-08-03 13:00:00,160.42,,,5.76,,121.48,,124.5,2025-08-03 13:00:00
2025-08-03 14:00:00,171.8,141.95,89.96,6.39,69.67,132.3,65.76,130.2,2025-08-03 14:00:00
2025-08-03 15:00:00,175.77,140.91,,6.33,,119.81,64.16,134.46,2025-08-03 15:00:00
2025-08-03 16:00:00,139.93,119.1,93.01,5.61,71.84,115.08,67.14,98.84,2025-08-03 16:00:00
2025-08-03 17:00:00,,,93.49,5.13,72.73,,,,2025-08-03 17:00:00
2025-08-03 18:00:00,126.16,113.93,89.27,4.09,69.63,101.72,62.68,86.91,2025-08-03 18:00:00
2025-08-03 19:00:00,145.77,128.62,96.55,4.82,69.64,112.78,64.46,106.63,2025-08-03 19:00:00
2025-08-03 20:00:00,148.57,,96.35,5.93,66.92,115.19,60.9,106.76,2025-08-03 20:00:00
2025-08-03 21:00:00,154.33,121.56,97.09,,65.51,,63.2,104.56,2025-08-03 21:00:00
2025-08-03 22:00:00,156.07,127.4,89.17,6.89,64.88,114.64,68.56,116.28,2025-08-03 22:00:00
2025-08-03 23:00:00,161.34,131.11,79.4,6.97,62.3,121.24,66.68,124.56,2025-08-03 23:00:00
2025-08-04 00:00:00,163.29,133.67,72.98,7.53,,127.04,63.56,127.11,2025-08-04 00:00:00
2025-08-04 01:00:00,159.94,131.11,67.84,6.56,46.86,124.59,59.09,122.55,2025-08-04 01:00:00
2025-08-04 02:00:00,,127.18,,,45.13,122.73,,118.95,2025-08-04 02:00:00
2025-08-04 03:00:00,155.06,,64.48,6.83,46.39,120.11,58.7,,2025-08-04 03:00:00
2025-08-04 04:00:00,151.08,127.49,62.11,,46.2,111.64,58.01,118.83,2025-08-04 04:00:00
2025-08-04 05:00:00,,,,6.53,42.73,97.52,,98.97,2025-08-04 05:00:00
2025-08-04 06:00:00,131.68,121.97,56.97,,39.51,,53.94,,2025-08-04 06:00:00
2025-08-04 07:00:00,128.47,123.61,63.47,5.2,42.38,91.29,53.63,98.69,2025-08-04 07:00:00
2025-08-04 08:00:00,130.61,128.9,80.7,5.29,53.51,91.51,63.3,97.93,2025-08-04 08:00:00
2025-08-04 09:00:00,136.43,131.42,94.35,5.64,57.16,103.0,68.43,98.06,2025-08-04 09:00:00
2025-08-04 10:00:00,137.95,128.28,97.62,5.6,63.72,107.99,68.82,102.98,2025-08-04 10:00:00
2025-08-04 11:00:00,142.4,,99.92,5.45,64.85,107.92,66.36,106.07,2025-08-04 11:00:00
2025-08-04 12:00:00,151.38,137.35,100.11,5.45,66.23,112.94,73.04,116.88,2025-08-04 12:00:00
2025-08-04 13:00:00,157.81,139.56,83.88,5.82,65.5,119.86,,122.11,2025-08-04 13:00:00
2025-08-04 14:00:00,173.75,136.91,81.81,6.97,65.55,127.75,67.12,128.28,2025-08-04 14:00:00
2025-08-04 15:00:00,166.57,127.2,,,66.8,118.23,65.1,131.06,2025-08-04 15:00:00
2025-08-04 16:00:00,137.31,,91.51,5.79,70.96,115.51,66.05,102.85,2025-08-04 16:00:00
2025-08-04 17:00:00,,113.69,91.0,,,,,,2025-08-04 17:00:00
2025-08-04 18:00:00,124.65,103.33,,3.84,66.96,98.75,61.16,87.22,2025-08-04 18:00:00
2025-08-04 19:00:00,143.9,117.59,97.49,5.17,68.84,110.54,64.72,110.78,2025-08-04 19:00:00
2025-08-04 20:00:00,144.86,115.17,97.91,5.16,69.03,113.1,66.96,111.36,2025-08-04 20:00:00
2025-08-04 21:00:00,152.51,109.27,93.2,5.61,66.81,,,104.83,2025-08-04 21:00:00
2025-08-04 22:00:00,156.41,,85.01,6.11,63.66,116.23,65.54,111.96,2025-08-04 22:00:00
2025-08-04 23:00:00,162.96,116.64,79.56,6.37,53.6,120.68,63.75,123.1,2025-08-04 23:00:00
2025-08-05 00:00:00,160.1,120.81,,6.61,47.48,121.26,63.72,124.58,2025-08-05 00:00:00
2025-08-05 01:00:00,154.88,121.97,70.84,6.75,46.19,,61.26,120.46,2025-08-05 01:00:00
2025-08-05 02:00:00,,120.63,66.84,6.39,,120.61,58.05,,2025-08-05 02:00:00
2025-08-05 03:00:00,153.45,,63.36,6.86,44.65,117.82,57.57,118.33,2025-08-05 03:00:00
2025-08-05 04:00:00,148.7,119.36,58.54,6.89,49.28,114.7,55.92,118.26,2025-08-05 04:00:00
2025-08-05 05:00:00,132.65,,,6.78,,93.68,53.79,,2025-08-05 05:00:00
2025-08-05 06:00:00,,119.57,55.9,6.05,43.7,,50.44,99.17,2025-08-05 06:00:00
2025-08-05 07:00:00,127.26,121.67,62.17,5.05,49.06,91.13,,,2025-08-05 07:00:00
2025-08-05 08:00:00,129.47,122.25,80.01,,56.11,86.72,58.42,91.92,2025-08-05 08:00:00
2025-08-05 09:00:00,135.2,127.29,92.79,5.04,57.79,94.76,63.23,91.09,2025-08-05 09:00:00
2025-08-05 10:00:00,139.46,130.67,96.71,5.29,62.48,100.51,65.88,97.49,2025-08-05 10:00:00
2025-08-05 11:00:00,138.81,,98.41,,62.81,108.43,65.79,99.91,2025-08-05 11:00:00
2025-08-05 12:00:00,152.28,134.23,94.91,5.65,66.84,109.15,64.24,115.2,2025-08-05 12:00:00
2025-08-05 13:00:00,159.89,137.17,86.91,5.41,66.93,111.35,65.22,118.82,2025-08-05 13:00:00
2025-08-05 14:00:00,171.36,133.97,,5.65,,123.68,63.56,130.27,2025-08-05 14:00:00
2025-08-05 15:00:00,175.25,122.74,83.43,5.36,65.31,,65.54,132.71,2025-08-05 15:00:00
2025-08-05 16:00:00,144.59,113.56,92.32,4.42,71.38,112.61,67.28,99.14,2025-08-05 16:00:00
2025-08-05 17:00:00,,,84.77,,68.03,,63.81,,2025-08-05 17:00:00
2025-08-05 18:00:00,131.47,99.09,,3.75,70.07,94.11,,82.94,2025-08-05 18:00:00
2025-08-05 19:00:00,157.07,116.69,93.56,4.06,70.29,110.16,66.54,106.67,2025-08-05 19:00:00
2025-08-05 20:00:00,155.76,116.93,94.21,5.76,66.46,113.13,64.68,108.53,2025-08-05 20:00:00
2025-08-05 21:00:00,154.24,117.06,96.83,5.38,62.83,111.99,,105.58,2025-08-05 21:00:00
2025-08-05 22:00:00,157.65,118.6,91.42,5.89,62.92,117.53,68.29,119.9,2025-08-05 22:00:00
2025-08-05 23:00:00,165.71,120.14,77.33,7.62,55.23,118.85,66.96,126.76,2025-08-05 23:00:00
2025-08-06 00:00:00,169.93,129.88,72.29,7.47,48.0,124.69,64.21,130.04,2025-08-06 00:00:00
2025-08-06 01:00:00,165.27,129.59,68.92,,,124.34,59.81,130.1,2025-08-06 01:00:00
2025-08-06 02:00:00,159.84,130.67,,7.09,44.99,123.65,60.06,129.59,2025-08-06 02:00:00
2025-08-06 03:00:00,157.58,126.3,65.57,7.06,46.77,121.94,59.18,,2025-08-06 03:00:00
2025-08-06 04:00:00,155.94,124.53,63.14,7.05,47.83,110.53,,124.59,2025-08-06 04:00:00
2025-08-06 05:00:00,146.64,122.63,61.1,,,96.41,56.79,,2025-08-06 05:00:00
2025-08-06 06:00:00,136.13,124.33,55.97,6.21,40.15,,52.93,102.06,2025-08-06 06:00:00
2025-08-06 07:00:00,131.5,132.56,61.29,6.17,44.34,92.71,55.27,97.78,2025-08-06 07:00:00
2025-08-06 08:00:00,137.64,,84.47,,57.01,93.5,62.79,97.09,2025-08-06 08:00:00
2025-08-06 09:00:00,144.63,130.02,95.7,6.31,63.52,104.45,67.93,,2025-08-06 09:00:00
2025-08-06 10:00:00,148.85,131.49,97.96,5.58,74.39,110.04,70.78,99.47,2025-08-06 10:00:00
2025-08-06 11:00:00,147.95,137.57,100.54,,71.46,112.83,68.81,107.48,2025-08-06 11:00:00
2025-08-06 12:00:00,152.0,143.47,101.18,6.04,69.77,116.91,67.75,116.21,2025-08-06 12:00:00
2025-08-06 13:00:00,161.96,148.78,,5.65,69.06,119.62,,127.59,2025-08-06 13:00:00
2025-08-06 14:00:00,177.34,,89.43,6.23,72.23,129.95,70.02,135.97,2025-08-06 14:00:00
2025-08-06 15:00:00,175.03,145.29,89.01,5.98,74.8,128.18,,142.33,2025-08-06 15:00:00
2025-08-06 16:00:00,137.95,117.16,94.32,4.01,,118.45,69.69,107.67,2025-08-06 16:00:00
2025-08-06 17:00:00,,,88.42,,74.43,102.69,63.87,,2025-08-06 17:00:00
2025-08-06 18:00:00,130.29,111.46,,3.9,73.63,,,90.18,2025-08-06 18:00:00
2025-08-06 19:00:00,148.45,126.67,98.43,5.24,68.82,116.94,66.35,112.87,2025-08-06 19:00:00
2025-08-06 20:00:00,145.63,127.72,98.62,5.23,70.64,117.85,68.65,108.36,2025-08-06 20:00:00
2025-08-06 21:00:00,151.63,125.06,,,,116.83,67.18,110.23,2025-08-06 21:00:00
2025-08-06 22:00:00,167.38,124.74,94.21,5.48,66.61,121.47,64.59,122.73,2025-08-06 22:00:00
2025-08-06 23:00:00,165.94,131.9,89.17,7.21,,122.33,64.87,130.41,2025-08-06 23:00:00
2025-08-07 00:00:00,167.73,133.36,72.2,7.68,59.55,125.85,64.03,132.91,2025-08-07 00:00:00
2025-08-07 01:00:00,160.73,131.2,,7.71,,125.63,60.03,,2025-08-07 01:00:00
2025-08-07 02:00:00,,,68.88,7.4,47.32,123.93,,128.11,2025-08-07 02:00:00
2025-08-07 03:00:00,157.13,127.67,65.36,7.21,47.11,122.13,56.11,,2025-08-07 03:00:00
2025-08-07 04:00:00,152.73,126.83,61.06,7.02,48.68,120.59,55.21,128.08,2025-08-07 04:00:00
2025-08-07 05:00:00,133.6,,,7.3,48.44,116.94,,105.27,2025-08-07 05:00:00
2025-08-07 06:00:00,,122.42,56.85,5.82,48.36,,50.48,,2025-08-07 06:00:00
2025-08-07 07:00:00,135.66,126.74,63.05,,49.6,94.27,51.95,103.22,2025-08-07 07:00:00
2025-08-07 08:00:00,134.38,130.33,85.33,5.27,59.33,95.06,59.9,102.53,2025-08-07 08:00:00
2025-08-07 09:00:00,141.89,142.52,99.51,5.87,63.25,105.68,65.16,104.62,2025-08-07 09:00:00
2025-08-07 10:00:00,144.07,144.0,100.84,5.89,64.02,108.74,69.13,104.05,2025-08-07 10:00:00
2025-08-07 11:00:00,150.47,145.27,100.89,5.55,67.93,116.39,71.24,112.56,2025-08-07 11:00:00
2025-08-07 12:00:00,160.1,147.93,100.37,,70.77,115.54,71.75,122.26,2025-08-07 12:00:00
2025-08-07 13:00:00,170.54,151.5,88.8,5.24,,121.57,,133.82,2025-08-07 13:00:00
2025-08-07 14:00:00,178.44,149.6,,5.46,68.95,127.4,66.39,142.37,2025-08-07 14:00:00
2025-08-07 15:00:00,178.95,143.68,87.67,6.5,68.56,128.31,70.12,132.44,2025-08-07 15:00:00
2025-08-07 16:00:00,,136.62,91.78,4.38,70.45,117.76,70.78,102.81,2025-08-07 16:00:00
2025-08-07 17:00:00,145.36,,92.67,,68.07,,71.94,,2025-08-07 17:00:00
2025-08-07 18:00:00,139.69,112.05,89.92,4.42,64.06,104.17,66.15,90.25,2025-08-07 18:00:00
2025-08-07 19:00:00,155.85,123.42,103.39,5.08,,115.16,70.56,109.49,2025-08-07 19:00:00
2025-08-07 20:00:00,156.6,124.52,99.31,6.15,66.77,119.3,69.69,105.93,2025-08-07 20:00:00
2025-08-07 21:00:00,163.89,128.28,98.66,5.92,63.61,,63.69,106.4,2025-08-07 21:00:00
2025-08-07 22:00:00,167.34,,89.58,7.66,,121.57,,119.23,2025-08-07 22:00:00
2025-08-07 23:00:00,175.52,132.85,79.85,,62.05,123.42,63.18,129.76,2025-08-07 23:00:00
2025-08-08 00:00:00,174.16,136.32,,7.49,45.85,131.31,62.98,132.62,2025-08-08 00:00:00
2025-08-08 01:00:00,172.11,138.2,73.8,7.25,,132.56,60.34,132.56,2025-08-08 01:00:00
2025-08-08 02:00:00,169.31,,67.94,7.12,45.41,126.93,60.46,128.78,2025-08-08 02:00:00
2025-08-08 03:00:00,161.3,131.02,,7.78,45.32,,,129.2,2025-08-08 03:00:00
2025-08-08 04:00:00,162.85,128.69,64.16,,47.8,124.03,59.87,122.89,2025-08-08 04:00:00
2025-08-08 05:00:00,145.48,,,7.44,47.81,,56.34,,2025-08-08 05:00:00
2025-08-08 06:00:00,,118.57,60.62,5.96,47.2,104.05,,112.58,2025-08-08 06:00:00
2025-08-08 07:00:00,140.51,120.87,62.9,5.79,55.42,100.74,53.66,105.17,2025-08-08 07:00:00
2025-08-08 08:00:00,,,83.92,,,97.87,58.82,105.52,2025-08-08 08:00:00
2025-08-08 09:00:00,136.87,116.99,91.78,5.0,57.35,100.59,61.26,106.69,2025-08-08 09:00:00
2025-08-08 10:00:00,143.15,118.8,93.58,,60.69,103.41,63.44,102.13,2025-08-08 10:00:00
2025-08-08 11:00:00,,118.36,93.89,5.26,,103.73,53.28,107.01,2025-08-08 11:00:00
2025-08-08 12:00:00,147.98,113.87,,5.71,65.32,,,106.72,2025-08-08 12:00:00
2025-08-08 13:00:00,166.34,132.08,87.54,6.17,64.73,119.7,62.11,121.31,2025-08-08 13:00:00
2025-08-08 14:00:00,178.04,137.22,87.54,5.65,63.87,126.95,65.23,128.21,2025-08-08 14:00:00
2025-08-08 15:00:00,179.46,135.78,85.3,4.22,65.47,130.13,,135.97,2025-08-08 15:00:00
2025-08-08 16:00:00,151.09,118.23,96.7,3.71,68.79,115.58,69.99,100.71,2025-08-08 16:00:00
2025-08-08 17:00:00,129.64,,,,66.89,99.1,,,2025-08-08 17:00:00
2025-08-08 18:00:00,,115.57,93.14,3.34,63.03,,64.19,85.49,2025-08-08 18:00:00
2025-08-08 19:00:00,148.67,125.41,102.32,4.72,,111.95,69.14,105.18,2025-08-08 19:00:00
2025-08-08 20:00:00,154.37,,,5.08,67.27,114.23,68.19,101.85,2025-08-08 20:00:00
2025-08-08 21:00:00,155.09,116.61,97.81,4.42,,,,,2025-08-08 21:00:00
2025-08-08 22:00:00,167.06,116.24,96.71,5.61,61.85,119.42,64.79,116.96,2025-08-08 22:00:00
2025-08-08 23:00:00,170.28,126.96,82.9,6.9,56.71,125.57,63.71,129.12,2025-08-08 23:00:00
2025-08-09 00:00:00,173.49,132.34,,7.15,,127.92,63.25,134.13,2025-08-09 00:00:00
2025-08-09 01:00:00,,131.74,76.58,6.81,47.65,127.86,59.14,131.62,2025-08-09 01:00:00
2025-08-09 02:00:00,167.54,124.9,,,46.41,129.75,58.96,130.42,2025-08-09 02:00:00
2025-08-09 03:00:00,,,72.51,7.15,46.26,,58.7,129.53,2025-08-09 03:00:00
2025-08-09 04:00:00,160.27,125.7,68.97,7.31,44.88,123.81,,127.39,2025-08-09 04:00:00
2025-08-09 05:00:00,140.88,124.75,,6.46,45.05,,55.21,,2025-08-09 05:00:00
2025-08-09 06:00:00,,118.39,61.99,,44.56,99.79,52.93,110.35,2025-08-09 06:00:00
2025-08-09 07:00:00,133.94,115.4,61.34,6.04,43.27,93.53,51.54,,2025-08-09 07:00:00
2025-08-09 08:00:00,133.8,,82.12,5.74,53.79,93.8,60.52,102.81,2025-08-09 08:00:00
2025-08-09 09:00:00,138.36,112.31,90.12,5.74,58.67,100.89,63.12,102.94,2025-08-09 09:00:00
2025-08-09 10:00:00,136.28,116.71,96.08,5.32,62.33,105.52,64.46,101.97,2025-08-09 10:00:00
2025-08-09 11:00:00,142.4,,97.3,5.01,60.08,110.54,65.07,107.93,2025-08-09 11:00:00
2025-08-09 12:00:00,146.49,130.13,100.68,4.78,66.24,110.01,64.28,116.58,2025-08-09 12:00:00
2025-08-09 13:00:00,160.22,133.01,88.41,5.17,,120.14,,130.58,2025-08-09 13:00:00
2025-08-09 14:00:00,174.28,142.9,,5.51,66.45,141.23,63.39,135.99,2025-08-09 14:00:00
2025-08-09 15:00:00,171.48,142.61,91.37,5.57,63.47,132.76,63.56,137.51,2025-08-09 15:00:00
2025-08-09 16:00:00,,115.01,95.94,,68.97,116.23,64.37,106.62,2025-08-09 16:00:00
2025-08-09 17:00:00,140.51,,94.91,4.45,,,,,2025-08-09 17:00:00
2025-08-09 18:00:00,129.94,106.32,90.02,4.19,67.53,101.77,60.43,91.69,2025-08-09 18:00:00
2025-08-09 19:00:00,154.22,123.83,99.89,5.1,,122.91,64.35,119.84,2025-08-09 19:00:00
2025-08-09 20:00:00,157.14,124.06,98.34,5.48,68.5,120.87,63.33,117.54,2025-08-09 20:00:00
2025-08-09 21:00:00,157.61,123.67,96.39,6.15,61.31,119.8,66.92,,2025-08-09 21:00:00
2025-08-09 22:00:00,161.58,123.12,94.02,7.13,,123.02,64.28,122.22,2025-08-09 22:00:00
2025-08-09 23:00:00,163.18,127.84,79.13,,58.98,128.81,62.3,128.68,2025-08-09 23:00:00
2025-08-10 00:00:00,164.52,132.31,,7.3,,128.69,60.62,129.94,2025-08-10 00:00:00
2025-08-10 01:00:00,,135.31,74.09,7.21,46.19,,59.56,,2025-08-10 01:00:00
2025-08-10 02:00:00,161.46,,,7.57,,124.22,56.06,124.12,2025-08-10 02:00:00
2025-08-10 03:00:00,159.12,128.0,68.37,,43.52,,53.5,120.88,2025-08-10 03:00:00
2025-08-10 04:00:00,151.95,125.78,,7.38,45.29,119.76,50.83,113.68,2025-08-10 04:00:00
2025-08-10 05:00:00,,118.53,59.11,6.93,,99.28,,,2025-08-10 05:00:00
2025-08-10 06:00:00,128.49,124.56,56.52,6.28,42.19,,49.78,102.15,2025-08-10 06:00:00
2025-08-10 07:00:00,129.1,133.13,59.86,5.42,44.8,92.52,49.37,,2025-08-10 07:00:00
2025-08-10 08:00:00,,,84.72,,51.37,92.07,58.45,101.52,2025-08-10 08:00:00
2025-08-10 09:00:00,138.3,133.85,93.8,5.23,56.52,101.43,63.09,100.01,2025-08-10 09:00:00
2025-08-10 10:00:00,136.41,138.84,96.27,5.01,56.84,110.28,65.52,102.82,2025-08-10 10:00:00
2025-08-10 11:00:00,141.83,139.78,98.87,5.46,58.93,110.63,66.95,108.46,2025-08-10 11:00:00
2025-08-10 12:00:00,146.72,147.0,99.79,6.28,61.22,114.44,65.94,119.26,2025-08-10 12:00:00
2025-08-10 13:00:00,158.77,148.37,90.82,,64.13,118.5,,124.41,2025-08-10 13:00:00
2025-08-10 14:00:00,170.0,145.9,,5.73,63.24,130.55,65.74,131.52,2025-08-10 14:00:00
2025-08-10 15:00:00,173.18,144.4,89.01,5.33,63.18,116.36,64.87,136.02,2025-08-10 15:00:00
2025-08-10 16:00:00,136.34,119.96,93.36,5.43,65.76,114.89,68.79,109.56,2025-08-10 16:00:00
2025-08-10 17:00:00,,,,3.68,,,,,2025-08-10 17:00:00
2025-08-10 18:00:00,128.09,112.18,81.43,4.97,64.68,99.25,60.31,95.63,2025-08-10 18:00:00
2025-08-10 19:00:00,149.07,125.53,98.06,5.65,67.08,121.44,61.22,111.85,2025-08-10 19:00:00
2025-08-10 20:00:00,148.19,,96.57,,66.2,,61.88,111.54,2025-08-10 20:00:00
2025-08-10 21:00:00,156.19,126.79,95.32,5.23,63.71,115.05,61.82,110.34,2025-08-10 21:00:00
2025-08-10 22:00:00,165.02,,88.19,7.37,,116.8,62.48,122.39,2025-08-10 22:00:00
2025-08-10 23:00:00,171.47,130.58,79.46,7.93,60.6,128.0,59.62,128.34,2025-08-10 23:00:00
2025-08-11 00:00:00,172.86,134.99,,7.84,48.37,129.51,59.09,129.78,2025-08-11 00:00:00
2025-08-11 01:00:00,,134.67,73.74,8.2,,131.47,56.75,128.74,2025-08-11 01:00:00
2025-08-11 02:00:00,162.78,133.64,,,45.31,125.38,52.81,125.88,2025-08-11 02:00:00
2025-08-11 03:00:00,156.83,132.95,66.77,7.75,46.77,121.04,,123.52,2025-08-11 03:00:00
2025-08-11 04:00:00,152.5,123.74,,7.88,49.76,118.82,53.07,120.28,2025-08-11 04:00:00
2025-08-11 05:00:00,147.88,,63.34,6.94,,97.71,48.08,,2025-08-11 05:00:00
2025-08-11 06:00:00,132.56,127.2,60.13,,49.21,90.44,,102.38,2025-08-11 06:00:00
2025-08-11 07:00:00,134.67,133.77,64.35,6.47,51.01,,47.57,101.27,2025-08-11 07:00:00
